train_id,timestamp,station,line,occupancy_pct,reject_reasons
metro-01378,2026-03-30T17:45:00Z,Station-08,Green Line,69,delay:late_record
metro-01379,2026-03-30T17:15:00Z,Station-09,Red Line,35,delay:late_record
metro-01380,2026-03-30T17:45:00Z,Station-10,Blue Line,94,delay:late_record
metro-01381,2026-03-30T18:45:00Z,Station-01,Orange Line,91,delay:late_record
metro-01382,2026-03-30T18:15:00Z,Station-02,Green Line,71,delay:late_record
metro-01383,2026-03-30T18:45:00Z,Station-03,Orange Line,66,delay:late_record
metro-01384,2026-03-30T18:45:00Z,Station-04,Green Line,45,delay:late_record
metro-01385,2026-03-30T18:45:00Z,Station-05,Blue Line,57,delay:late_record
metro-01386,2026-03-30T18:30:00Z,Station-06,Blue Line,44,delay:late_record
metro-01387,2026-03-30T18:15:00Z,Station-07,Orange Line,48,delay:late_record
metro-01388,2026-03-30T18:15:00Z,Station-08,Red Line,54,delay:late_record
metro-01389,2026-03-30T18:15:00Z,Station-09,Red Line,69,delay:late_record
metro-01390,2026-03-30T18:00:00Z,Station-10,Red Line,66,delay:late_record
metro-01391,2026-03-30T19:15:00Z,Station-01,Green Line,57,delay:late_record
metro-01392,2026-03-30T19:00:00Z,Station-02,Green Line,92,delay:late_record
metro-01393,2026-03-30T19:00:00Z,Station-03,Red Line,90,delay:late_record
metro-01394,2026-03-30T19:45:00Z,Station-04,Blue Line,82,delay:late_record
metro-01395,2026-03-30T19:30:00Z,Station-05,Red Line,50,delay:late_record
metro-01396,2026-03-30T19:15:00Z,Station-06,Red Line,32,delay:late_record
metro-01397,2026-03-30T19:00:00Z,Station-07,Blue Line,85,delay:late_record
metro-01398,2026-03-30T19:45:00Z,Station-08,Orange Line,32,delay:late_record
metro-01399,2026-03-30T19:15:00Z,Station-09,Red Line,37,delay:late_record
metro-01400,2026-03-30T19:00:00Z,Station-10,Green Line,55,delay:late_record
metro-01401,2026-03-30T20:15:00Z,Station-01,Green Line,54,delay:late_record
metro-01402,2026-03-30T20:45:00Z,Station-02,Blue Line,42,delay:late_record
metro-01403,2026-03-30T20:00:00Z,Station-03,Green Line,35,delay:late_record
metro-01404,2026-03-30T20:30:00Z,Station-04,Blue Line,64,delay:late_record
metro-01405,2026-03-30T20:15:00Z,Station-05,Blue Line,30,delay:late_record
metro-01406,2026-03-30T20:30:00Z,Station-06,Blue Line,83,delay:late_record
metro-01407,2026-03-30T20:15:00Z,Station-07,Red Line,37,delay:late_record
metro-01408,2026-03-30T20:45:00Z,Station-08,Orange Line,85,delay:late_record
metro-01409,2026-03-30T20:15:00Z,Station-09,Orange Line,85,delay:late_record
metro-01410,2026-03-30T20:15:00Z,Station-10,Blue Line,52,delay:late_record
metro-01411,2026-03-30T21:15:00Z,Station-01,Orange Line,56,delay:late_record
metro-01412,2026-03-30T21:15:00Z,Station-02,Orange Line,82,delay:late_record
metro-01413,2026-03-30T21:00:00Z,Station-03,Green Line,44,delay:late_record
metro-01414,2026-03-30T21:45:00Z,Station-04,Blue Line,80,delay:late_record
metro-01415,2026-03-30T21:45:00Z,Station-05,Red Line,61,delay:late_record
metro-01416,2026-03-30T21:45:00Z,Station-06,Green Line,43,delay:late_record
metro-01417,2026-03-30T21:00:00Z,Station-07,Red Line,54,delay:late_record
metro-01418,2026-03-30T21:15:00Z,Station-08,Blue Line,55,delay:late_record
metro-01419,2026-03-30T21:15:00Z,Station-09,Blue Line,42,delay:late_record
metro-01420,2026-03-30T21:15:00Z,Station-10,Green Line,53,delay:late_record
metro-01421,2026-03-30T22:45:00Z,Station-01,Red Line,91,delay:late_record
metro-01422,2026-03-30T22:30:00Z,Station-02,Red Line,81,delay:late_record
metro-01423,2026-03-30T22:45:00Z,Station-03,Orange Line,79,delay:late_record
metro-01424,2026-03-30T22:00:00Z,Station-04,Red Line,84,delay:late_record
metro-01425,2026-03-30T22:30:00Z,Station-05,Blue Line,30,delay:late_record
metro-01426,2026-03-30T22:00:00Z,Station-06,Green Line,61,delay:late_record
metro-01427,2026-03-30T22:00:00Z,Station-07,Blue Line,89,delay:late_record
metro-01428,2026-03-30T22:45:00Z,Station-08,Orange Line,44,delay:late_record
metro-01429,2026-03-30T22:45:00Z,Station-09,Red Line,75,delay:late_record
metro-01430,2026-03-30T22:45:00Z,Station-10,Blue Line,68,delay:late_record
metro-01431,2026-03-30T23:30:00Z,Station-01,Orange Line,52,delay:late_record
metro-01432,2026-03-30T23:00:00Z,Station-02,Blue Line,80,delay:late_record
metro-01433,2026-03-30T23:45:00Z,Station-03,Green Line,81,delay:late_record
metro-01434,2026-03-30T23:45:00Z,Station-04,Blue Line,75,delay:late_record
metro-01435,2026-03-30T23:00:00Z,Station-05,Blue Line,71,delay:late_record
metro-01436,2026-03-30T23:45:00Z,Station-06,Blue Line,69,delay:late_record
metro-01437,2026-03-30T23:15:00Z,Station-07,Green Line,71,delay:late_record
metro-01438,2026-03-30T23:15:00Z,Station-08,Green Line,85,delay:late_record
metro-01439,2026-03-30T23:00:00Z,Station-09,Orange Line,68,delay:late_record
metro-01440,2026-03-30T23:15:00Z,Station-10,Red Line,86,delay:late_record
metro-01441,2026-03-31T00:30:00Z,Station-01,Orange Line,48,delay:late_record
metro-01442,2026-03-31T00:45:00Z,Station-02,Orange Line,68,delay:late_record
metro-01443,2026-03-31T00:00:00Z,Station-03,Orange Line,80,delay:late_record
metro-01444,2026-03-31T00:45:00Z,Station-04,Red Line,30,delay:late_record
metro-01445,2026-03-31T00:45:00Z,Station-05,Green Line,93,delay:late_record
metro-01446,2026-03-31T00:30:00Z,Station-06,Green Line,66,delay:late_record
metro-01447,2026-03-31T00:45:00Z,Station-07,Green Line,39,delay:late_record
metro-01448,2026-03-31T00:15:00Z,Station-08,Green Line,44,delay:late_record
metro-01449,2026-03-31T00:45:00Z,Station-09,Orange Line,61,delay:late_record
metro-01450,2026-03-31T00:30:00Z,Station-10,Orange Line,73,delay:late_record
metro-01451,2026-03-31T01:15:00Z,Station-01,Orange Line,43,delay:late_record
metro-01452,2026-03-31T01:45:00Z,Station-02,Green Line,33,delay:late_record
metro-01453,2026-03-31T01:30:00Z,Station-03,Green Line,70,delay:late_record
metro-01454,2026-03-31T01:00:00Z,Station-04,Blue Line,95,delay:late_record
metro-01455,2026-03-31T01:45:00Z,Station-05,Red Line,71,delay:late_record
metro-01456,2026-03-31T01:15:00Z,Station-06,Red Line,34,delay:late_record
metro-01457,2026-03-31T01:15:00Z,Station-07,Orange Line,47,delay:late_record
metro-01458,2026-03-31T01:45:00Z,Station-08,Red Line,80,delay:late_record
metro-01459,2026-03-31T01:45:00Z,Station-09,Green Line,37,delay:late_record
metro-01460,2026-03-31T01:00:00Z,Station-10,Blue Line,64,delay:late_record
metro-01461,2026-03-31T02:30:00Z,Station-01,Green Line,43,delay:late_record
metro-01462,2026-03-31T02:15:00Z,Station-02,Red Line,54,delay:late_record
metro-01463,2026-03-31T02:00:00Z,Station-03,Green Line,91,delay:late_record
metro-01464,2026-03-31T02:30:00Z,Station-04,Blue Line,90,delay:late_record
metro-01465,2026-03-31T02:30:00Z,Station-05,Red Line,74,delay:late_record
metro-01466,2026-03-31T02:45:00Z,Station-06,Blue Line,31,delay:late_record
metro-01467,2026-03-31T02:15:00Z,Station-07,Orange Line,77,delay:late_record
metro-01468,2026-03-31T02:00:00Z,Station-08,Red Line,30,delay:late_record
metro-01469,2026-03-31T02:15:00Z,Station-09,Red Line,74,delay:late_record
metro-01470,2026-03-31T02:45:00Z,Station-10,Orange Line,43,delay:late_record
metro-01471,2026-03-31T03:30:00Z,Station-01,Blue Line,32,delay:late_record
metro-01472,2026-03-31T03:30:00Z,Station-02,Orange Line,67,delay:late_record
metro-01473,2026-03-31T03:00:00Z,Station-03,Green Line,54,delay:late_record
metro-01474,2026-03-31T03:45:00Z,Station-04,Green Line,85,delay:late_record
metro-01475,2026-03-31T03:45:00Z,Station-05,Red Line,94,delay:late_record
metro-01476,2026-03-31T03:45:00Z,Station-06,Red Line,45,delay:late_record
metro-01477,2026-03-31T03:45:00Z,Station-07,Blue Line,83,delay:late_record
metro-01478,2026-03-31T03:00:00Z,Station-08,Red Line,44,delay:late_record
metro-01479,2026-03-31T03:15:00Z,Station-09,Orange Line,77,delay:late_record
metro-01480,2026-03-31T03:00:00Z,Station-10,Red Line,59,delay:late_record
metro-01481,2026-03-31T04:30:00Z,Station-01,Green Line,68,delay:late_record
metro-01482,2026-03-31T04:30:00Z,Station-02,Blue Line,35,delay:late_record
metro-01483,2026-03-31T04:45:00Z,Station-03,Orange Line,65,delay:late_record
metro-01484,2026-03-31T04:30:00Z,Station-04,Orange Line,81,delay:late_record
metro-01485,2026-03-31T04:30:00Z,Station-05,Blue Line,68,delay:late_record
metro-01486,2026-03-31T04:00:00Z,Station-06,Orange Line,48,delay:late_record
metro-01487,2026-03-31T04:15:00Z,Station-07,Red Line,71,delay:late_record
metro-01488,2026-03-31T04:30:00Z,Station-08,Orange Line,91,delay:late_record
metro-01489,2026-03-31T04:15:00Z,Station-09,Green Line,84,delay:late_record
metro-01490,2026-03-31T04:15:00Z,Station-10,Blue Line,53,delay:late_record
metro-01491,2026-03-31T05:00:00Z,Station-01,Red Line,72,delay:late_record
metro-01492,2026-03-31T05:15:00Z,Station-02,Blue Line,67,delay:late_record
metro-01493,2026-03-31T05:45:00Z,Station-03,Red Line,63,delay:late_record
metro-01494,2026-03-31T05:45:00Z,Station-04,Green Line,91,delay:late_record
metro-01495,2026-03-31T05:45:00Z,Station-05,Green Line,66,delay:late_record
metro-01496,2026-03-31T05:30:00Z,Station-06,Green Line,58,delay:late_record
metro-01497,2026-03-31T05:45:00Z,Station-07,Green Line,51,delay:late_record
metro-01498,2026-03-31T05:00:00Z,Station-08,Blue Line,58,delay:late_record
metro-01499,2026-03-31T05:30:00Z,Station-09,Red Line,92,delay:late_record
metro-01500,2026-03-31T05:00:00Z,Station-10,Blue Line,66,delay:late_record
metro-01501,2026-03-31T06:30:00Z,Station-01,Green Line,57,delay:late_record
metro-01502,2026-03-31T06:00:00Z,Station-02,Blue Line,37,delay:late_record
metro-01503,2026-03-31T06:00:00Z,Station-03,Blue Line,80,delay:late_record
metro-01504,2026-03-31T06:15:00Z,Station-04,Blue Line,41,delay:late_record
metro-01505,2026-03-31T06:00:00Z,Station-05,Orange Line,60,delay:late_record
metro-01506,2026-03-31T06:15:00Z,Station-06,Orange Line,93,delay:late_record
metro-01507,2026-03-31T06:15:00Z,Station-07,Orange Line,64,delay:late_record
metro-01508,2026-03-31T06:15:00Z,Station-08,Green Line,71,delay:late_record
metro-01509,2026-03-31T06:30:00Z,Station-09,Green Line,51,delay:late_record
metro-01510,2026-03-31T06:15:00Z,Station-10,Green Line,51,delay:late_record
metro-01511,2026-03-31T07:30:00Z,Station-01,Blue Line,70,delay:late_record
metro-01512,2026-03-31T07:00:00Z,Station-02,Orange Line,44,delay:late_record
metro-01513,2026-03-31T07:30:00Z,Station-03,Orange Line,77,delay:late_record
metro-01514,2026-03-31T07:00:00Z,Station-04,Orange Line,38,delay:late_record
metro-01515,2026-03-31T07:00:00Z,Station-05,Green Line,36,delay:late_record
metro-01516,2026-03-31T07:00:00Z,Station-06,Green Line,69,delay:late_record
metro-01517,2026-03-31T07:00:00Z,Station-07,Green Line,87,delay:late_record
metro-01518,2026-03-31T07:45:00Z,Station-08,Green Line,64,delay:late_record
metro-01519,2026-03-31T07:45:00Z,Station-09,Blue Line,76,delay:late_record
metro-01520,2026-03-31T07:15:00Z,Station-10,Green Line,48,delay:late_record
metro-01521,2026-03-31T08:30:00Z,Station-01,Orange Line,67,delay:late_record
metro-01522,2026-03-31T08:00:00Z,Station-02,Orange Line,45,delay:late_record
metro-01523,2026-03-31T08:30:00Z,Station-03,Green Line,88,delay:late_record
metro-01524,2026-03-31T08:15:00Z,Station-04,Green Line,67,delay:late_record
metro-01525,2026-03-31T08:15:00Z,Station-05,Red Line,72,delay:late_record
metro-01526,2026-03-31T08:15:00Z,Station-06,Orange Line,95,delay:late_record
metro-01527,2026-03-31T08:00:00Z,Station-07,Blue Line,54,delay:late_record
metro-01528,2026-03-31T08:00:00Z,Station-08,Blue Line,83,delay:late_record
metro-01529,2026-03-31T08:00:00Z,Station-09,Red Line,55,delay:late_record
metro-01530,2026-03-31T08:15:00Z,Station-10,Blue Line,84,delay:late_record
metro-01531,2026-03-31T09:00:00Z,Station-01,Orange Line,94,delay:late_record
metro-01532,2026-03-31T09:15:00Z,Station-02,Red Line,75,delay:late_record
metro-01533,2026-03-31T09:15:00Z,Station-03,Orange Line,90,delay:late_record
metro-01534,2026-03-31T09:15:00Z,Station-04,Red Line,66,delay:late_record
metro-01535,2026-03-31T09:45:00Z,Station-05,Blue Line,70,delay:late_record
metro-01536,2026-03-31T09:00:00Z,Station-06,Green Line,53,delay:late_record
metro-01537,2026-03-31T09:00:00Z,Station-07,Orange Line,69,delay:late_record
metro-01538,2026-03-31T09:45:00Z,Station-08,Green Line,57,delay:late_record
metro-01539,2026-03-31T09:30:00Z,Station-09,Blue Line,91,delay:late_record
metro-01540,2026-03-31T09:00:00Z,Station-10,Red Line,95,delay:late_record
metro-01541,2026-03-31T10:00:00Z,Station-01,Green Line,84,delay:late_record
metro-01542,2026-03-31T10:45:00Z,Station-02,Blue Line,67,delay:late_record
metro-01543,2026-03-31T10:30:00Z,Station-03,Orange Line,93,delay:late_record
metro-01544,2026-03-31T10:00:00Z,Station-04,Orange Line,86,delay:late_record
metro-01545,2026-03-31T10:45:00Z,Station-05,Blue Line,80,delay:late_record
metro-01546,2026-03-31T10:00:00Z,Station-06,Green Line,58,delay:late_record
metro-01547,2026-03-31T10:15:00Z,Station-07,Orange Line,47,delay:late_record
metro-01548,2026-03-31T10:30:00Z,Station-08,Orange Line,85,delay:late_record
metro-01549,2026-03-31T10:30:00Z,Station-09,Green Line,36,delay:late_record
metro-01550,2026-03-31T10:00:00Z,Station-10,Red Line,44,delay:late_record
metro-01551,2026-03-31T11:00:00Z,Station-01,Green Line,91,delay:late_record
metro-01552,2026-03-31T11:15:00Z,Station-02,Red Line,59,delay:late_record
metro-01553,2026-03-31T11:30:00Z,Station-03,Blue Line,42,delay:late_record
metro-01554,2026-03-31T11:00:00Z,Station-04,Orange Line,67,delay:late_record
metro-01555,2026-03-31T11:30:00Z,Station-05,Blue Line,67,delay:late_record
metro-01556,2026-03-31T11:45:00Z,Station-06,Green Line,95,delay:late_record
metro-01557,2026-03-31T11:30:00Z,Station-07,Orange Line,77,delay:late_record
metro-01558,2026-03-31T11:45:00Z,Station-08,Blue Line,77,delay:late_record
metro-01559,2026-03-31T11:45:00Z,Station-09,Green Line,74,delay:late_record
metro-01560,2026-03-31T11:15:00Z,Station-10,Red Line,36,delay:late_record
metro-01561,2026-03-31T12:15:00Z,Station-01,Blue Line,39,delay:late_record
metro-01562,2026-03-31T12:45:00Z,Station-02,Orange Line,39,delay:late_record
metro-01563,2026-03-31T12:15:00Z,Station-03,Green Line,54,delay:late_record
metro-01564,2026-03-31T12:45:00Z,Station-04,Red Line,89,delay:late_record
metro-01565,2026-03-31T12:00:00Z,Station-05,Green Line,68,delay:late_record
metro-01566,2026-03-31T12:30:00Z,Station-06,Green Line,42,delay:late_record
metro-01567,2026-03-31T12:30:00Z,Station-07,Blue Line,84,delay:late_record
metro-01568,2026-03-31T12:45:00Z,Station-08,Blue Line,80,delay:late_record
metro-01569,2026-03-31T12:00:00Z,Station-09,Red Line,53,delay:late_record
metro-01570,2026-03-31T12:15:00Z,Station-10,Red Line,56,delay:late_record
metro-01571,2026-03-31T13:30:00Z,Station-01,Orange Line,44,delay:late_record
metro-01572,2026-03-31T13:00:00Z,Station-02,Blue Line,92,delay:late_record
metro-01573,2026-03-31T13:00:00Z,Station-03,Green Line,73,delay:late_record
metro-01574,2026-03-31T13:00:00Z,Station-04,Red Line,51,delay:late_record
metro-01575,2026-03-31T13:00:00Z,Station-05,Orange Line,89,delay:late_record
metro-01576,2026-03-31T13:00:00Z,Station-06,Green Line,70,delay:late_record
metro-01577,2026-03-31T13:15:00Z,Station-07,Orange Line,84,delay:late_record
metro-01578,2026-03-31T13:15:00Z,Station-08,Blue Line,77,delay:late_record
metro-01579,2026-03-31T13:00:00Z,Station-09,Green Line,94,delay:late_record
metro-01580,2026-03-31T13:00:00Z,Station-10,Orange Line,31,delay:late_record
metro-01581,2026-03-31T14:30:00Z,Station-01,Blue Line,46,delay:late_record
metro-01582,2026-03-31T14:45:00Z,Station-02,Red Line,45,delay:late_record
metro-01583,2026-03-31T14:00:00Z,Station-03,Blue Line,40,delay:late_record
metro-01584,2026-03-31T14:00:00Z,Station-04,Blue Line,46,delay:late_record
metro-01585,2026-03-31T14:45:00Z,Station-05,Green Line,47,delay:late_record
metro-01586,2026-03-31T14:30:00Z,Station-06,Green Line,45,delay:late_record
metro-01587,2026-03-31T14:15:00Z,Station-07,Orange Line,35,delay:late_record
metro-01588,2026-03-31T14:00:00Z,Station-08,Green Line,42,delay:late_record
metro-01589,2026-03-31T14:00:00Z,Station-09,Red Line,66,delay:late_record
metro-01590,2026-03-31T14:30:00Z,Station-10,Red Line,47,delay:late_record
metro-01591,2026-03-31T15:30:00Z,Station-01,Blue Line,89,delay:late_record
metro-01592,2026-03-31T15:15:00Z,Station-02,Orange Line,38,delay:late_record
metro-01593,2026-03-31T15:30:00Z,Station-03,Orange Line,56,delay:late_record
metro-01594,2026-03-31T15:45:00Z,Station-04,Orange Line,47,delay:late_record
metro-01595,2026-03-31T15:45:00Z,Station-05,Red Line,57,delay:late_record
metro-01596,2026-03-31T15:30:00Z,Station-06,Orange Line,61,delay:late_record
metro-01597,2026-03-31T15:15:00Z,Station-07,Green Line,60,delay:late_record
metro-01598,2026-03-31T15:00:00Z,Station-08,Red Line,72,delay:late_record
metro-01599,2026-03-31T15:30:00Z,Station-09,Orange Line,41,delay:late_record
metro-01600,2026-03-31T15:30:00Z,Station-10,Green Line,87,delay:late_record
metro-01601,2026-03-31T16:15:00Z,Station-01,Red Line,72,delay:late_record
metro-01602,2026-03-31T16:45:00Z,Station-02,Orange Line,60,delay:late_record
metro-01603,2026-03-31T16:45:00Z,Station-03,Blue Line,75,delay:late_record
metro-01604,2026-03-31T16:30:00Z,Station-04,Red Line,42,delay:late_record
metro-01605,2026-03-31T16:45:00Z,Station-05,Green Line,61,delay:late_record
metro-01606,2026-03-31T16:45:00Z,Station-06,Red Line,47,delay:late_record
metro-01607,2026-03-31T16:15:00Z,Station-07,Orange Line,92,delay:late_record
metro-01608,2026-03-31T16:15:00Z,Station-08,Orange Line,33,delay:late_record
metro-01609,2026-03-31T16:15:00Z,Station-09,Orange Line,78,delay:late_record
metro-01610,2026-03-31T16:45:00Z,Station-10,Red Line,73,delay:late_record
metro-01611,2026-03-31T17:15:00Z,Station-01,Green Line,52,delay:late_record
metro-01612,2026-03-31T17:00:00Z,Station-02,Orange Line,62,delay:late_record
metro-01613,2026-03-31T17:30:00Z,Station-03,Red Line,82,delay:late_record
metro-01614,2026-03-31T17:00:00Z,Station-04,Red Line,43,delay:late_record
metro-01615,2026-03-31T17:45:00Z,Station-05,Green Line,56,delay:late_record
metro-01616,2026-03-31T17:30:00Z,Station-06,Green Line,82,delay:late_record
metro-01617,2026-03-31T17:30:00Z,Station-07,Red Line,77,delay:late_record
metro-01618,2026-03-31T17:00:00Z,Station-08,Red Line,54,delay:late_record
metro-01619,2026-03-31T17:00:00Z,Station-09,Blue Line,92,delay:late_record
metro-01620,2026-03-31T17:15:00Z,Station-10,Red Line,63,delay:late_record
metro-01621,2026-03-31T18:15:00Z,Station-01,Orange Line,83,delay:late_record
metro-01622,2026-03-31T18:15:00Z,Station-02,Orange Line,47,delay:late_record
metro-01623,2026-03-31T18:00:00Z,Station-03,Green Line,63,delay:late_record
metro-01624,2026-03-31T18:30:00Z,Station-04,Orange Line,44,delay:late_record
metro-01625,2026-03-31T18:15:00Z,Station-05,Green Line,57,delay:late_record
metro-01626,2026-03-31T18:00:00Z,Station-06,Orange Line,35,delay:late_record
metro-01627,2026-03-31T18:45:00Z,Station-07,Orange Line,81,delay:late_record
metro-01628,2026-03-31T18:30:00Z,Station-08,Red Line,52,delay:late_record
metro-01629,2026-03-31T18:15:00Z,Station-09,Green Line,95,delay:late_record
metro-01630,2026-03-31T18:45:00Z,Station-10,Green Line,70,delay:late_record
metro-01631,2026-03-31T19:30:00Z,Station-01,Red Line,60,delay:late_record
metro-01632,2026-03-31T19:30:00Z,Station-02,Orange Line,47,delay:late_record
metro-01633,2026-03-31T19:45:00Z,Station-03,Red Line,88,delay:late_record
metro-01634,2026-03-31T19:30:00Z,Station-04,Blue Line,32,delay:late_record
metro-01635,2026-03-31T19:45:00Z,Station-05,Red Line,43,delay:late_record
metro-01636,2026-03-31T19:45:00Z,Station-06,Green Line,34,delay:late_record
metro-01637,2026-03-31T19:15:00Z,Station-07,Green Line,56,delay:late_record
metro-01638,2026-03-31T19:00:00Z,Station-08,Orange Line,56,delay:late_record
metro-01639,2026-03-31T19:45:00Z,Station-09,Orange Line,75,delay:late_record
metro-01640,2026-03-31T19:15:00Z,Station-10,Blue Line,57,delay:late_record
metro-01641,2026-03-31T20:45:00Z,Station-01,Green Line,90,delay:late_record
metro-01642,2026-03-31T20:45:00Z,Station-02,Red Line,62,delay:late_record
metro-01643,2026-03-31T20:00:00Z,Station-03,Blue Line,31,delay:late_record
metro-01644,2026-03-31T20:00:00Z,Station-04,Red Line,74,delay:late_record
metro-01645,2026-03-31T20:15:00Z,Station-05,Orange Line,32,delay:late_record
metro-01646,2026-03-31T20:15:00Z,Station-06,Blue Line,80,delay:late_record
metro-01647,2026-03-31T20:15:00Z,Station-07,Green Line,63,delay:late_record
metro-01648,2026-03-31T20:15:00Z,Station-08,Red Line,63,delay:late_record
metro-01649,2026-03-31T20:00:00Z,Station-09,Blue Line,59,delay:late_record
metro-01650,2026-03-31T20:00:00Z,Station-10,Red Line,75,delay:late_record
metro-01652,2026-03-31T21:00:00Z,Station-02,Green Line,65,delay:late_record
metro-01653,2026-03-31T21:00:00Z,Station-03,Red Line,37,delay:late_record
metro-01655,2026-03-31T21:15:00Z,Station-05,Blue Line,64,delay:late_record
metro-01656,2026-03-31T21:30:00Z,Station-06,Blue Line,39,delay:late_record
metro-01657,2026-03-31T21:00:00Z,Station-07,Orange Line,69,delay:late_record
metro-01658,2026-03-31T21:00:00Z,Station-08,Blue Line,48,delay:late_record
metro-01659,2026-03-31T21:30:00Z,Station-09,Orange Line,33,delay:late_record
