ride_id,timestamp,pickup_zone,dropoff_zone,passenger_count,reject_reasons
taxi-00324,2026-03-25T12:46:00Z,Zone-05,Zone-03,3,delay:late_record
taxi-00325,2026-03-25T12:20:00Z,Zone-24,Zone-14,2,delay:late_record
taxi-00326,2026-03-25T12:12:00Z,Zone-05,Zone-19,3,delay:late_record
taxi-00327,2026-03-25T12:33:00Z,Zone-17,Zone-09,2,delay:late_record
taxi-00328,2026-03-25T12:16:00Z,Zone-16,Zone-10,3,delay:late_record
taxi-00329,2026-03-25T12:51:00Z,Zone-04,Zone-16,1,delay:late_record
taxi-00330,2026-03-25T12:09:00Z,Zone-25,Zone-08,4,delay:late_record
taxi-00331,2026-03-25T12:54:00Z,Zone-18,Zone-12,1,delay:late_record
taxi-00332,2026-03-25T12:50:00Z,Zone-13,Zone-01,3,delay:late_record
taxi-00333,2026-03-25T12:34:00Z,Zone-04,Zone-16,3,delay:late_record
taxi-00334,2026-03-25T12:43:00Z,Zone-24,Zone-22,3,delay:late_record
taxi-00335,2026-03-25T12:37:00Z,Zone-13,Zone-22,3,delay:late_record
taxi-00336,2026-03-25T12:06:00Z,Zone-22,Zone-08,4,delay:late_record
taxi-00337,2026-03-25T12:01:00Z,Zone-20,Zone-18,3,delay:late_record
taxi-00338,2026-03-25T12:58:00Z,Zone-20,Zone-08,1,delay:late_record
taxi-00339,2026-03-25T12:40:00Z,Zone-15,Zone-24,3,delay:late_record
taxi-00340,2026-03-25T12:41:00Z,Zone-14,Zone-04,2,delay:late_record
taxi-00341,2026-03-25T12:02:00Z,Zone-02,Zone-11,4,delay:late_record
taxi-00342,2026-03-25T13:06:00Z,Zone-08,Zone-19,2,delay:late_record
taxi-00343,2026-03-25T13:24:00Z,Zone-15,Zone-12,4,delay:late_record
taxi-00344,2026-03-25T13:37:00Z,Zone-24,Zone-25,2,delay:late_record
taxi-00345,2026-03-25T13:56:00Z,Zone-14,Zone-22,1,delay:late_record
taxi-00346,2026-03-25T13:53:00Z,Zone-16,Zone-21,4,delay:late_record
taxi-00347,2026-03-25T13:17:00Z,Zone-02,Zone-24,3,delay:late_record
taxi-00348,2026-03-25T13:13:00Z,Zone-15,Zone-16,2,delay:late_record
taxi-00349,2026-03-25T13:54:00Z,Zone-12,Zone-04,3,delay:late_record
taxi-00350,2026-03-25T13:34:00Z,Zone-21,Zone-12,1,delay:late_record
taxi-00351,2026-03-25T13:25:00Z,Zone-09,Zone-07,1,delay:late_record
taxi-00352,2026-03-25T13:54:00Z,Zone-15,Zone-03,2,delay:late_record
taxi-00353,2026-03-25T13:41:00Z,Zone-21,Zone-20,1,delay:late_record
taxi-00354,2026-03-25T13:03:00Z,Zone-11,Zone-08,2,delay:late_record
taxi-00355,2026-03-25T13:50:00Z,Zone-19,Zone-07,1,delay:late_record
taxi-00356,2026-03-25T13:53:00Z,Zone-25,Zone-18,2,delay:late_record
taxi-00357,2026-03-25T13:37:00Z,Zone-07,Zone-09,3,delay:late_record
taxi-00358,2026-03-25T13:49:00Z,Zone-05,Zone-21,1,delay:late_record
taxi-00359,2026-03-25T13:17:00Z,Zone-05,Zone-06,3,delay:late_record
taxi-00360,2026-03-25T14:11:00Z,Zone-04,Zone-23,1,delay:late_record
taxi-00361,2026-03-25T14:08:00Z,Zone-01,Zone-13,2,delay:late_record
taxi-00362,2026-03-25T14:37:00Z,Zone-11,Zone-01,2,delay:late_record
taxi-00363,2026-03-25T14:16:00Z,Zone-02,Zone-06,4,delay:late_record
taxi-00364,2026-03-25T14:33:00Z,Zone-04,Zone-25,1,delay:late_record
taxi-00365,2026-03-25T14:30:00Z,Zone-15,Zone-12,1,delay:late_record
taxi-00366,2026-03-25T14:28:00Z,Zone-17,Zone-08,1,delay:late_record
taxi-00367,2026-03-25T14:46:00Z,Zone-22,Zone-17,3,delay:late_record
taxi-00368,2026-03-25T14:29:00Z,Zone-21,Zone-01,1,delay:late_record
taxi-00369,2026-03-25T14:30:00Z,Zone-13,Zone-15,1,delay:late_record
taxi-00370,2026-03-25T14:31:00Z,Zone-23,Zone-15,1,delay:late_record
taxi-00371,2026-03-25T14:57:00Z,Zone-03,Zone-12,2,delay:late_record
taxi-00372,2026-03-25T14:04:00Z,Zone-05,Zone-10,3,delay:late_record
taxi-00373,2026-03-25T14:24:00Z,Zone-20,Zone-17,3,delay:late_record
taxi-00374,2026-03-25T14:29:00Z,Zone-17,Zone-21,4,delay:late_record
taxi-00375,2026-03-25T14:06:00Z,Zone-23,Zone-04,2,delay:late_record
taxi-00376,2026-03-25T14:27:00Z,Zone-15,Zone-08,4,delay:late_record
taxi-00377,2026-03-25T14:21:00Z,Zone-15,Zone-13,4,delay:late_record
taxi-00378,2026-03-25T14:46:00Z,Zone-04,Zone-12,4,delay:late_record
taxi-00379,2026-03-25T14:20:00Z,Zone-22,Zone-09,3,delay:late_record
taxi-00380,2026-03-25T14:09:00Z,Zone-22,Zone-16,1,delay:late_record
taxi-00381,2026-03-25T14:05:00Z,Zone-03,Zone-04,4,delay:late_record
taxi-00382,2026-03-25T14:06:00Z,Zone-24,Zone-25,3,delay:late_record
taxi-00383,2026-03-25T14:51:00Z,Zone-05,Zone-19,1,delay:late_record
taxi-00384,2026-03-25T14:37:00Z,Zone-18,Zone-19,3,delay:late_record
taxi-00385,2026-03-25T14:42:00Z,Zone-04,Zone-15,3,delay:late_record
taxi-00386,2026-03-25T14:55:00Z,Zone-22,Zone-14,1,delay:late_record
taxi-00387,2026-03-25T14:18:00Z,Zone-20,Zone-10,3,delay:late_record
taxi-00388,2026-03-25T14:06:00Z,Zone-19,Zone-17,2,delay:late_record
taxi-00389,2026-03-25T14:09:00Z,Zone-22,Zone-16,2,delay:late_record
taxi-00390,2026-03-25T14:54:00Z,Zone-04,Zone-13,3,delay:late_record
taxi-00391,2026-03-25T14:07:00Z,Zone-25,Zone-09,2,delay:late_record
taxi-00392,2026-03-25T14:51:00Z,Zone-14,Zone-19,1,delay:late_record
taxi-00393,2026-03-25T14:38:00Z,Zone-22,Zone-24,3,delay:late_record
taxi-00394,2026-03-25T14:01:00Z,Zone-06,Zone-10,3,delay:late_record
taxi-00395,2026-03-25T14:58:00Z,Zone-11,Zone-13,1,delay:late_record
taxi-00396,2026-03-25T14:11:00Z,Zone-05,Zone-20,4,delay:late_record
taxi-00397,2026-03-25T14:04:00Z,Zone-05,Zone-25,1,delay:late_record
taxi-00398,2026-03-25T14:05:00Z,Zone-24,Zone-17,2,delay:late_record
taxi-00399,2026-03-25T14:24:00Z,Zone-14,Zone-16,3,delay:late_record
taxi-00400,2026-03-25T15:23:00Z,Zone-10,Zone-25,3,delay:late_record
taxi-00401,2026-03-25T15:49:00Z,Zone-19,Zone-21,1,delay:late_record
taxi-00402,2026-03-25T15:56:00Z,Zone-02,Zone-06,2,delay:late_record
taxi-00403,2026-03-25T15:48:00Z,Zone-20,Zone-02,1,delay:late_record
taxi-00404,2026-03-25T15:17:00Z,Zone-15,Zone-23,4,delay:late_record
taxi-00405,2026-03-25T15:31:00Z,Zone-20,Zone-15,4,delay:late_record
taxi-00406,2026-03-25T15:17:00Z,Zone-07,Zone-18,1,delay:late_record
taxi-00407,2026-03-25T15:22:00Z,Zone-14,Zone-04,3,delay:late_record
taxi-00408,2026-03-25T15:43:00Z,Zone-22,Zone-19,4,delay:late_record
taxi-00409,2026-03-25T15:33:00Z,Zone-22,Zone-10,1,delay:late_record
taxi-00410,2026-03-25T15:14:00Z,Zone-13,Zone-21,1,delay:late_record
taxi-00411,2026-03-25T15:00:00Z,Zone-07,Zone-11,2,delay:late_record
taxi-00412,2026-03-25T15:49:00Z,Zone-05,Zone-10,3,delay:late_record
taxi-00413,2026-03-25T15:20:00Z,Zone-04,Zone-01,4,delay:late_record
taxi-00414,2026-03-25T15:47:00Z,Zone-14,Zone-06,2,delay:late_record
taxi-00415,2026-03-25T15:24:00Z,Zone-18,Zone-24,2,delay:late_record
taxi-00416,2026-03-25T15:32:00Z,Zone-18,Zone-23,3,delay:late_record
taxi-00417,2026-03-25T15:04:00Z,Zone-13,Zone-25,1,delay:late_record
taxi-00418,2026-03-25T15:27:00Z,Zone-01,Zone-16,1,delay:late_record
taxi-00419,2026-03-25T15:55:00Z,Zone-11,Zone-20,4,delay:late_record
taxi-00420,2026-03-25T16:25:00Z,Zone-23,Zone-21,4,delay:late_record
taxi-00421,2026-03-25T16:18:00Z,Zone-04,Zone-14,1,delay:late_record
taxi-00422,2026-03-25T16:20:00Z,Zone-06,Zone-21,4,delay:late_record
taxi-00423,2026-03-25T16:53:00Z,Zone-23,Zone-12,1,delay:late_record
taxi-00424,2026-03-25T16:27:00Z,Zone-04,Zone-09,4,delay:late_record
taxi-00425,2026-03-25T16:37:00Z,Zone-13,Zone-18,1,delay:late_record
taxi-00426,2026-03-25T16:25:00Z,Zone-10,Zone-25,3,delay:late_record
taxi-00427,2026-03-25T16:14:00Z,Zone-11,Zone-06,1,delay:late_record
taxi-00428,2026-03-25T16:32:00Z,Zone-21,Zone-04,2,delay:late_record
taxi-00429,2026-03-25T16:57:00Z,Zone-25,Zone-12,3,delay:late_record
taxi-00430,2026-03-25T16:46:00Z,Zone-21,Zone-05,2,delay:late_record
taxi-00431,2026-03-25T16:06:00Z,Zone-05,Zone-10,2,delay:late_record
taxi-00432,2026-03-25T16:11:00Z,Zone-20,Zone-05,1,delay:late_record
taxi-00433,2026-03-25T16:11:00Z,Zone-25,Zone-21,4,delay:late_record
taxi-00434,2026-03-25T16:29:00Z,Zone-25,Zone-19,4,delay:late_record
taxi-00435,2026-03-25T16:43:00Z,Zone-19,Zone-22,3,delay:late_record
taxi-00436,2026-03-25T16:55:00Z,Zone-21,Zone-11,2,delay:late_record
taxi-00437,2026-03-25T16:28:00Z,Zone-03,Zone-17,4,delay:late_record
taxi-00438,2026-03-25T16:40:00Z,Zone-10,Zone-09,1,delay:late_record
taxi-00439,2026-03-25T16:22:00Z,Zone-17,Zone-03,3,delay:late_record
taxi-00440,2026-03-25T16:29:00Z,Zone-15,Zone-02,1,delay:late_record
taxi-00441,2026-03-25T16:23:00Z,Zone-10,Zone-03,1,delay:late_record
taxi-00442,2026-03-25T16:39:00Z,Zone-20,Zone-17,4,delay:late_record
taxi-00443,2026-03-25T16:29:00Z,Zone-19,Zone-18,1,delay:late_record
taxi-00444,2026-03-25T16:28:00Z,Zone-19,Zone-22,2,delay:late_record
taxi-00445,2026-03-25T16:20:00Z,Zone-20,Zone-16,2,delay:late_record
taxi-00446,2026-03-25T16:03:00Z,Zone-15,Zone-04,3,delay:late_record
taxi-00447,2026-03-25T16:45:00Z,Zone-03,Zone-18,2,delay:late_record
taxi-00448,2026-03-25T16:02:00Z,Zone-08,Zone-24,4,delay:late_record
taxi-00449,2026-03-25T16:28:00Z,Zone-17,Zone-18,2,delay:late_record
taxi-00450,2026-03-25T16:23:00Z,Zone-12,Zone-10,4,delay:late_record
taxi-00451,2026-03-25T16:26:00Z,Zone-25,Zone-11,1,delay:late_record
taxi-00452,2026-03-25T16:50:00Z,Zone-21,Zone-22,3,delay:late_record
taxi-00453,2026-03-25T17:21:00Z,Zone-04,Zone-19,4,delay:late_record
taxi-00454,2026-03-25T17:18:00Z,Zone-09,Zone-25,2,delay:late_record
taxi-00455,2026-03-25T17:21:00Z,Zone-03,Zone-20,2,delay:late_record
taxi-00456,2026-03-25T17:58:00Z,Zone-12,Zone-10,4,delay:late_record
taxi-00457,2026-03-25T17:08:00Z,Zone-20,Zone-24,1,delay:late_record
taxi-00458,2026-03-25T17:19:00Z,Zone-18,Zone-13,3,delay:late_record
taxi-00459,2026-03-25T17:52:00Z,Zone-05,Zone-23,1,delay:late_record
taxi-00460,2026-03-25T17:41:00Z,Zone-22,Zone-14,3,delay:late_record
taxi-00461,2026-03-25T17:01:00Z,Zone-12,Zone-10,2,delay:late_record
taxi-00462,2026-03-25T17:13:00Z,Zone-11,Zone-17,2,delay:late_record
taxi-00463,2026-03-25T17:14:00Z,Zone-05,Zone-06,1,delay:late_record
taxi-00464,2026-03-25T17:18:00Z,Zone-04,Zone-18,1,delay:late_record
taxi-00465,2026-03-25T17:42:00Z,Zone-11,Zone-21,2,delay:late_record
taxi-00466,2026-03-25T17:38:00Z,Zone-13,Zone-05,2,delay:late_record
taxi-00467,2026-03-25T17:11:00Z,Zone-23,Zone-20,2,delay:late_record
taxi-00468,2026-03-25T17:46:00Z,Zone-15,Zone-02,4,delay:late_record
taxi-00469,2026-03-25T17:23:00Z,Zone-22,Zone-25,2,delay:late_record
taxi-00470,2026-03-25T18:39:00Z,Zone-10,Zone-25,4,delay:late_record
taxi-00471,2026-03-25T18:14:00Z,Zone-18,Zone-08,3,delay:late_record
taxi-00472,2026-03-25T18:51:00Z,Zone-16,Zone-07,3,delay:late_record
taxi-00473,2026-03-25T18:43:00Z,Zone-19,Zone-15,4,delay:late_record
taxi-00474,2026-03-25T18:49:00Z,Zone-10,Zone-14,4,delay:late_record
taxi-00475,2026-03-25T18:10:00Z,Zone-07,Zone-21,2,delay:late_record
taxi-00476,2026-03-25T18:55:00Z,Zone-09,Zone-02,4,delay:late_record
taxi-00477,2026-03-25T18:55:00Z,Zone-12,Zone-19,1,delay:late_record
taxi-00478,2026-03-25T18:45:00Z,Zone-17,Zone-04,3,delay:late_record
taxi-00479,2026-03-25T18:05:00Z,Zone-25,Zone-06,3,delay:late_record
taxi-00480,2026-03-25T18:28:00Z,Zone-17,Zone-05,4,delay:late_record
taxi-00481,2026-03-25T18:05:00Z,Zone-08,Zone-16,3,delay:late_record
taxi-00482,2026-03-25T18:59:00Z,Zone-01,Zone-15,1,delay:late_record
taxi-00483,2026-03-25T18:25:00Z,Zone-17,Zone-12,2,delay:late_record
taxi-00484,2026-03-25T18:24:00Z,Zone-03,Zone-13,2,delay:late_record
taxi-00485,2026-03-25T18:01:00Z,Zone-11,Zone-04,3,delay:late_record
taxi-00486,2026-03-25T18:50:00Z,Zone-05,Zone-06,1,delay:late_record
taxi-00487,2026-03-25T18:18:00Z,Zone-16,Zone-24,2,delay:late_record
taxi-00488,2026-03-25T18:48:00Z,Zone-23,Zone-16,4,delay:late_record
taxi-00489,2026-03-25T18:39:00Z,Zone-01,Zone-04,1,delay:late_record
taxi-00490,2026-03-25T18:16:00Z,Zone-07,Zone-05,4,delay:late_record
taxi-00491,2026-03-25T18:07:00Z,Zone-25,Zone-10,2,delay:late_record
taxi-00492,2026-03-25T18:19:00Z,Zone-04,Zone-02,2,delay:late_record
taxi-00493,2026-03-25T18:26:00Z,Zone-21,Zone-20,4,delay:late_record
taxi-00494,2026-03-25T18:04:00Z,Zone-04,Zone-17,1,delay:late_record
taxi-00495,2026-03-25T18:40:00Z,Zone-17,Zone-20,2,delay:late_record
taxi-00496,2026-03-25T18:45:00Z,Zone-05,Zone-11,4,delay:late_record
taxi-00497,2026-03-25T18:00:00Z,Zone-20,Zone-12,2,delay:late_record
taxi-00498,2026-03-25T18:36:00Z,Zone-14,Zone-06,1,delay:late_record
taxi-00499,2026-03-25T19:23:00Z,Zone-03,Zone-18,1,delay:late_record
taxi-00500,2026-03-25T19:24:00Z,Zone-16,Zone-02,4,delay:late_record
taxi-00501,2026-03-25T19:23:00Z,Zone-09,Zone-25,1,delay:late_record
taxi-00502,2026-03-25T19:22:00Z,Zone-03,Zone-13,2,delay:late_record
taxi-00503,2026-03-25T19:46:00Z,Zone-22,Zone-21,1,delay:late_record
taxi-00504,2026-03-25T19:49:00Z,Zone-19,Zone-25,3,delay:late_record
taxi-00505,2026-03-25T19:08:00Z,Zone-02,Zone-13,3,delay:late_record
taxi-00506,2026-03-25T19:52:00Z,Zone-21,Zone-06,4,delay:late_record
taxi-00507,2026-03-25T19:44:00Z,Zone-16,Zone-22,2,delay:late_record
taxi-00508,2026-03-25T19:51:00Z,Zone-05,Zone-03,4,delay:late_record
taxi-00509,2026-03-25T19:02:00Z,Zone-10,Zone-07,1,delay:late_record
taxi-00510,2026-03-25T19:50:00Z,Zone-07,Zone-02,3,delay:late_record
taxi-00511,2026-03-25T19:59:00Z,Zone-10,Zone-18,4,delay:late_record
taxi-00512,2026-03-25T19:52:00Z,Zone-18,Zone-16,3,delay:late_record
taxi-00513,2026-03-25T19:02:00Z,Zone-25,Zone-21,2,delay:late_record
taxi-00514,2026-03-25T19:18:00Z,Zone-12,Zone-02,3,delay:late_record
taxi-00515,2026-03-25T19:17:00Z,Zone-04,Zone-13,4,delay:late_record
taxi-00516,2026-03-25T19:56:00Z,Zone-13,Zone-25,4,delay:late_record
taxi-00517,2026-03-25T19:57:00Z,Zone-13,Zone-11,2,delay:late_record
taxi-00518,2026-03-25T19:31:00Z,Zone-23,Zone-16,3,delay:late_record
taxi-00519,2026-03-25T19:59:00Z,Zone-17,Zone-09,1,delay:late_record
taxi-00520,2026-03-25T19:46:00Z,Zone-14,Zone-03,4,delay:late_record
taxi-00521,2026-03-25T19:38:00Z,Zone-06,Zone-19,3,delay:late_record
taxi-00522,2026-03-25T19:20:00Z,Zone-04,Zone-03,3,delay:late_record
taxi-00523,2026-03-25T19:42:00Z,Zone-10,Zone-11,4,delay:late_record
taxi-00524,2026-03-25T19:38:00Z,Zone-23,Zone-14,2,delay:late_record
taxi-00525,2026-03-25T19:44:00Z,Zone-15,Zone-12,4,delay:late_record
taxi-00526,2026-03-25T19:02:00Z,Zone-24,Zone-12,4,delay:late_record
taxi-00527,2026-03-25T19:17:00Z,Zone-21,Zone-02,1,delay:late_record
taxi-00528,2026-03-25T19:42:00Z,Zone-21,Zone-13,3,delay:late_record
taxi-00529,2026-03-25T19:32:00Z,Zone-24,Zone-22,2,delay:late_record
taxi-00530,2026-03-25T20:09:00Z,Zone-20,Zone-23,4,delay:late_record
taxi-00531,2026-03-25T20:02:00Z,Zone-05,Zone-03,2,delay:late_record
taxi-00532,2026-03-25T20:49:00Z,Zone-21,Zone-12,3,delay:late_record
taxi-00533,2026-03-25T20:24:00Z,Zone-19,Zone-02,2,delay:late_record
taxi-00534,2026-03-25T20:43:00Z,Zone-15,Zone-12,3,delay:late_record
taxi-00535,2026-03-25T20:28:00Z,Zone-25,Zone-03,2,delay:late_record
taxi-00536,2026-03-25T20:33:00Z,Zone-12,Zone-14,3,delay:late_record
taxi-00537,2026-03-25T20:41:00Z,Zone-09,Zone-08,1,delay:late_record
taxi-00538,2026-03-25T20:01:00Z,Zone-24,Zone-06,4,delay:late_record
taxi-00539,2026-03-25T20:33:00Z,Zone-13,Zone-19,1,delay:late_record
taxi-00540,2026-03-25T20:16:00Z,Zone-25,Zone-09,4,delay:late_record
taxi-00541,2026-03-25T20:13:00Z,Zone-20,Zone-10,4,delay:late_record
taxi-00542,2026-03-25T20:12:00Z,Zone-04,Zone-06,1,delay:late_record
taxi-00543,2026-03-25T20:28:00Z,Zone-06,Zone-24,4,delay:late_record
taxi-00544,2026-03-25T20:05:00Z,Zone-22,Zone-11,3,delay:late_record
taxi-00545,2026-03-25T21:04:00Z,Zone-18,Zone-19,3,delay:late_record
taxi-00546,2026-03-25T21:57:00Z,Zone-10,Zone-06,2,delay:late_record
taxi-00547,2026-03-25T21:50:00Z,Zone-12,Zone-18,2,delay:late_record
taxi-00548,2026-03-25T21:07:00Z,Zone-07,Zone-05,2,delay:late_record
taxi-00549,2026-03-25T21:50:00Z,Zone-16,Zone-01,3,delay:late_record
taxi-00550,2026-03-25T21:35:00Z,Zone-19,Zone-12,4,delay:late_record
taxi-00551,2026-03-25T21:51:00Z,Zone-18,Zone-05,1,delay:late_record
taxi-00552,2026-03-25T21:04:00Z,Zone-10,Zone-14,4,delay:late_record
taxi-00553,2026-03-25T21:33:00Z,Zone-14,Zone-15,1,delay:late_record
taxi-00554,2026-03-25T21:08:00Z,Zone-11,Zone-22,1,delay:late_record
taxi-00555,2026-03-25T21:28:00Z,Zone-15,Zone-23,3,delay:late_record
taxi-00556,2026-03-25T21:08:00Z,Zone-25,Zone-18,2,delay:late_record
taxi-00557,2026-03-25T21:49:00Z,Zone-05,Zone-15,1,delay:late_record
taxi-00558,2026-03-25T21:53:00Z,Zone-04,Zone-18,2,delay:late_record
taxi-00559,2026-03-25T21:19:00Z,Zone-06,Zone-07,3,delay:late_record
taxi-00560,2026-03-25T21:59:00Z,Zone-23,Zone-08,3,delay:late_record
taxi-00561,2026-03-25T21:33:00Z,Zone-10,Zone-03,3,delay:late_record
taxi-00562,2026-03-25T21:12:00Z,Zone-21,Zone-18,3,delay:late_record
taxi-00563,2026-03-25T21:08:00Z,Zone-21,Zone-10,1,delay:late_record
taxi-00564,2026-03-25T21:32:00Z,Zone-21,Zone-06,2,delay:late_record
taxi-00565,2026-03-25T21:10:00Z,Zone-22,Zone-20,3,delay:late_record
taxi-00566,2026-03-25T21:53:00Z,Zone-19,Zone-02,1,delay:late_record
taxi-00567,2026-03-25T21:05:00Z,Zone-02,Zone-22,3,delay:late_record
taxi-00568,2026-03-25T21:41:00Z,Zone-07,Zone-20,4,delay:late_record
taxi-00569,2026-03-25T21:39:00Z,Zone-21,Zone-01,4,delay:late_record
taxi-00570,2026-03-25T21:56:00Z,Zone-21,Zone-18,3,delay:late_record
taxi-00571,2026-03-25T21:41:00Z,Zone-10,Zone-17,2,delay:late_record
taxi-00572,2026-03-25T21:51:00Z,Zone-22,Zone-13,3,delay:late_record
taxi-00573,2026-03-25T21:29:00Z,Zone-03,Zone-24,1,delay:late_record
taxi-00574,2026-03-25T21:10:00Z,Zone-15,Zone-14,4,delay:late_record
taxi-00575,2026-03-25T21:29:00Z,Zone-07,Zone-12,2,delay:late_record
taxi-00576,2026-03-25T21:20:00Z,Zone-23,Zone-11,3,delay:late_record
taxi-00577,2026-03-25T21:25:00Z,Zone-05,Zone-13,1,delay:late_record
taxi-00578,2026-03-25T21:20:00Z,Zone-08,Zone-16,1,delay:late_record
taxi-00579,2026-03-25T21:17:00Z,Zone-15,Zone-08,2,delay:late_record
taxi-00580,2026-03-25T21:06:00Z,Zone-02,Zone-11,4,delay:late_record
taxi-00581,2026-03-25T21:55:00Z,Zone-20,Zone-14,2,delay:late_record
taxi-00582,2026-03-25T22:52:00Z,Zone-11,Zone-20,3,delay:late_record
taxi-00583,2026-03-25T22:12:00Z,Zone-25,Zone-06,4,delay:late_record
taxi-00584,2026-03-25T22:32:00Z,Zone-15,Zone-17,3,delay:late_record
taxi-00585,2026-03-25T22:31:00Z,Zone-01,Zone-04,4,delay:late_record
taxi-00586,2026-03-25T22:32:00Z,Zone-15,Zone-08,2,delay:late_record
taxi-00587,2026-03-25T22:37:00Z,Zone-12,Zone-02,1,delay:late_record
taxi-00588,2026-03-25T22:18:00Z,Zone-16,Zone-21,4,delay:late_record
taxi-00589,2026-03-25T22:18:00Z,Zone-18,Zone-01,1,delay:late_record
taxi-00590,2026-03-25T22:27:00Z,Zone-05,Zone-10,3,delay:late_record
taxi-00591,2026-03-25T22:48:00Z,Zone-13,Zone-12,1,delay:late_record
taxi-00592,2026-03-25T22:25:00Z,Zone-02,Zone-20,2,delay:late_record
taxi-00593,2026-03-25T22:23:00Z,Zone-18,Zone-10,1,delay:late_record
taxi-00594,2026-03-25T22:24:00Z,Zone-17,Zone-15,3,delay:late_record
taxi-00595,2026-03-25T22:52:00Z,Zone-20,Zone-23,1,delay:late_record
taxi-00596,2026-03-25T22:08:00Z,Zone-04,Zone-14,3,delay:late_record
taxi-00597,2026-03-25T22:50:00Z,Zone-11,Zone-19,3,delay:late_record
taxi-00598,2026-03-25T22:48:00Z,Zone-05,Zone-08,4,delay:late_record
taxi-00599,2026-03-25T22:32:00Z,Zone-02,Zone-03,1,delay:late_record
taxi-00600,2026-03-25T22:08:00Z,Zone-23,Zone-11,4,delay:late_record
taxi-00601,2026-03-25T22:33:00Z,Zone-15,Zone-05,2,delay:late_record
taxi-00602,2026-03-25T23:59:00Z,Zone-20,Zone-11,2,delay:late_record
taxi-00603,2026-03-25T23:25:00Z,Zone-20,Zone-25,3,delay:late_record
taxi-00604,2026-03-25T23:37:00Z,Zone-11,Zone-18,4,delay:late_record
taxi-00605,2026-03-25T23:45:00Z,Zone-19,Zone-10,4,delay:late_record
taxi-00606,2026-03-25T23:52:00Z,Zone-01,Zone-13,3,delay:late_record
taxi-00607,2026-03-25T23:43:00Z,Zone-04,Zone-15,3,delay:late_record
taxi-00608,2026-03-25T23:50:00Z,Zone-24,Zone-23,1,delay:late_record
taxi-00609,2026-03-25T23:38:00Z,Zone-16,Zone-09,2,delay:late_record
taxi-00610,2026-03-25T23:46:00Z,Zone-02,Zone-20,4,delay:late_record
taxi-00611,2026-03-25T23:10:00Z,Zone-17,Zone-22,4,delay:late_record
taxi-00612,2026-03-25T23:09:00Z,Zone-22,Zone-08,1,delay:late_record
taxi-00613,2026-03-25T23:36:00Z,Zone-23,Zone-04,2,delay:late_record
taxi-00614,2026-03-25T23:01:00Z,Zone-15,Zone-11,4,delay:late_record
taxi-00615,2026-03-25T23:09:00Z,Zone-14,Zone-24,2,delay:late_record
taxi-00616,2026-03-25T23:26:00Z,Zone-17,Zone-21,4,delay:late_record
taxi-00617,2026-03-25T23:55:00Z,Zone-24,Zone-25,1,delay:late_record
taxi-00618,2026-03-25T23:45:00Z,Zone-05,Zone-18,2,delay:late_record
taxi-00619,2026-03-25T23:35:00Z,Zone-11,Zone-23,4,delay:late_record
taxi-00620,2026-03-25T23:33:00Z,Zone-13,Zone-11,2,delay:late_record
taxi-00621,2026-03-25T23:29:00Z,Zone-18,Zone-11,3,delay:late_record
taxi-00622,2026-03-25T23:43:00Z,Zone-25,Zone-24,3,delay:late_record
taxi-00623,2026-03-25T23:39:00Z,Zone-16,Zone-07,2,delay:late_record
taxi-00624,2026-03-25T23:17:00Z,Zone-18,Zone-10,2,delay:late_record
taxi-00625,2026-03-25T23:19:00Z,Zone-25,Zone-10,2,delay:late_record
taxi-00626,2026-03-25T23:44:00Z,Zone-23,Zone-16,3,delay:late_record
taxi-00627,2026-03-26T00:22:00Z,Zone-18,Zone-25,3,delay:late_record
taxi-00628,2026-03-26T00:18:00Z,Zone-04,Zone-20,4,delay:late_record
taxi-00629,2026-03-26T00:57:00Z,Zone-13,Zone-12,2,delay:late_record
taxi-00630,2026-03-26T00:18:00Z,Zone-02,Zone-11,1,delay:late_record
taxi-00631,2026-03-26T00:22:00Z,Zone-15,Zone-22,3,delay:late_record
taxi-00632,2026-03-26T00:47:00Z,Zone-16,Zone-07,2,delay:late_record
taxi-00633,2026-03-26T00:52:00Z,Zone-18,Zone-09,3,delay:late_record
taxi-00634,2026-03-26T00:08:00Z,Zone-04,Zone-21,2,delay:late_record
taxi-00635,2026-03-26T00:15:00Z,Zone-02,Zone-23,2,delay:late_record
taxi-00636,2026-03-26T00:40:00Z,Zone-08,Zone-02,1,delay:late_record
taxi-00637,2026-03-26T00:26:00Z,Zone-11,Zone-24,4,delay:late_record
taxi-00638,2026-03-26T00:06:00Z,Zone-22,Zone-05,1,delay:late_record
taxi-00639,2026-03-26T00:35:00Z,Zone-06,Zone-15,4,delay:late_record
taxi-00640,2026-03-26T00:30:00Z,Zone-21,Zone-07,3,delay:late_record
taxi-00641,2026-03-26T00:20:00Z,Zone-10,Zone-22,1,delay:late_record
taxi-00642,2026-03-26T00:58:00Z,Zone-25,Zone-03,2,delay:late_record
taxi-00643,2026-03-26T00:34:00Z,Zone-24,Zone-25,1,delay:late_record
taxi-00644,2026-03-26T00:58:00Z,Zone-06,Zone-15,2,delay:late_record
taxi-00645,2026-03-26T00:59:00Z,Zone-02,Zone-14,4,delay:late_record
taxi-00646,2026-03-26T00:11:00Z,Zone-24,Zone-10,1,delay:late_record
taxi-00647,2026-03-26T00:00:00Z,Zone-10,Zone-20,1,delay:late_record
